_id,title,content,summary,sentiment.label,sentiment.score,sentiment.comparative,sentiment.rawScore,createAt,updatedAt,__v,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],keywords[7],sentiment.positive[0],sentiment.positive[1],sentiment.positive[2],sentiment.positive[3],sentiment.positive[4],sentiment.positive[5],sentiment.positive[6],sentiment.positive[7],sentiment.negative[0],sentiment.negative[1],sentiment.negative[2],sentiment.negative[3],sentiment.negative[4],sentiment.negative[5],sentiment.negative[6],sentiment.negative[7],createdAt,user
69628cb573274e06ceda1b48,Note 81 - Negative,Problème technique majeur avec le serveur de production. Plusieurs heures de panne qui ont affecté tous les utilisateurs. Beaucoup de stress et de pression.,Problème technique majeur avec le serveur de production. Plusieurs heures de panne qui ont affecté tous les utilisateurs. Beaucoup de stress et de pression.,negative,0.367,-0.1667,-4,,2026-01-10T17:48:36.860Z,0,utilisateurs beaucoup,production plusieurs,probleme technique,technique majeur,plusieurs heures,pression,serveur,affecte,,,,,,,,,stress,pression,,,,,,,2025-11-03T18:46:13.692Z,alice
69628cb573274e06ceda1b49,Note 82 - Positive,Notre équipe a gagné le tournoi de football d'entreprise. L'esprit d'équipe était incroyable et la célébration après la victoire était mémorable !,Notre équipe a gagné le tournoi de football d'entreprise. L'esprit d'équipe était incroyable et la célébration après la victoire était mémorable !,positive,0.633,0.2,4,,2026-01-10T17:48:36.868Z,0,celebration apres,etait incroyable,etait memorable,victoire etait,equipe etait,entreprise,football,tournoi,gagne,esprit,,,,,,,incroyable,,,,,,,,2024-07-19T15:34:37.884Z,frank
69628cb573274e06ceda1b4a,Note 83 - Positive,"J'ai reçu une promotion aujourd'hui. Après deux ans de travail acharné, c'est enfin reconnu. Je me sens valorisé et motivé pour les nouveaux défis.","J'ai reçu une promotion aujourd'hui. Après deux ans de travail acharné, c'est enfin reconnu. Je me sens valorisé et motivé pour les nouveaux défis.",negative,0.433,-0.08,-2,,2026-01-10T17:48:36.874Z,0,promotion aujourd,travail acharne,nouveaux defis,sens valorise,aujourd hui,apres deux,hui apres,deux ans,,,,,,,,,sens,,,,,,,,2025-07-24T16:26:37.592Z,emma
69628cb573274e06ceda1b4b,Note 84 - Positive,"Le week-end était parfait. Nous avons fait une randonnée magnifique en montagne, le temps était idéal et le paysage à couper le souffle. Un vrai moment de bonheur en famille.","Le week-end était parfait. Nous avons fait une randonnée magnifique en montagne, le temps était idéal et le paysage à couper le souffle. Un vrai moment de bonheur en famille.",positive,0.8,0.3,9,,2026-01-10T17:48:36.886Z,0,randonnee magnifique,etait parfait,temps etait,etait ideal,vrai moment,end etait,week end,montagne,parfait,vrai,bonheur,,,,,,couper,,,,,,,,2024-07-11T11:49:16.837Z,alice
69628cb573274e06ceda1b4c,Note 85 - Positive,Le livre que je viens de finir était captivant. L'intrigue était bien construite et les personnages attachants. Une lecture très enrichissante.,Le livre que je viens de finir était captivant. L'intrigue était bien construite et les personnages attachants. Une lecture très enrichissante.,neutral,0.5,0,0,,2026-01-10T17:48:36.893Z,0,personnages attachants,tres enrichissante,etait captivant,intrigue etait,lecture tres,finir etait,construite,livre,,,,,,,,,,,,,,,,,2024-04-07T15:05:19.833Z,alice
69628cb573274e06ceda1b4d,Note 86 - Positive,"Dîner entre amis absolument délicieux. Des rires, de bonnes discussions et une cuisine exquise. Ces moments sont précieux.","Dîner entre amis absolument délicieux. Des rires, de bonnes discussions et une cuisine exquise. Ces moments sont précieux.",neutral,0.5,0,0,,2026-01-10T17:48:36.898Z,0,absolument delicieux,bonnes discussions,amis absolument,cuisine exquise,precieux,moments,diner,rires,,,,,,,,,,,,,,,,,2024-12-21T13:06:27.034Z,emma
69628cb573274e06ceda1b4e,Note 87 - Positive,J'ai réussi mon examen avec une excellente note ! Toutes ces heures d'étude ont porté leurs fruits. Je me sens tellement fier et soulagé.,J'ai réussi mon examen avec une excellente note ! Toutes ces heures d'étude ont porté leurs fruits. Je me sens tellement fier et soulagé.,neutral,0.467,-0.0435,-1,,2026-01-10T17:48:36.905Z,0,excellente note,sens tellement,tellement fier,soulage,reussi,examen,heures,fruits,soulage,,,,,,,,sens,,,,,,,,2024-11-15T02:48:20.138Z,diana
69628cb573274e06ceda1b4f,Note 88 - Neutral,Nettoyage de printemps du bureau. Tous les documents sont maintenant classés et l'espace de travail est ordonné.,Nettoyage de printemps du bureau. Tous les documents sont maintenant classés et l'espace de travail est ordonné.,neutral,0.5,0,0,,2026-01-10T17:48:36.912Z,0,maintenant classes,nettoyage,printemps,documents,travail,ordonne,bureau,espace,,,,,,,,,,,,,,,,,2024-11-27T10:28:55.930Z,charlie
69628cb573274e06ceda1b50,Note 89 - Negative,Problème technique majeur avec le serveur de production. Plusieurs heures de panne qui ont affecté tous les utilisateurs. Beaucoup de stress et de pression.,Problème technique majeur avec le serveur de production. Plusieurs heures de panne qui ont affecté tous les utilisateurs. Beaucoup de stress et de pression.,negative,0.367,-0.1667,-4,,2026-01-10T17:48:36.918Z,0,utilisateurs beaucoup,production plusieurs,probleme technique,technique majeur,plusieurs heures,pression,serveur,affecte,,,,,,,,,stress,pression,,,,,,,2024-09-14T13:25:15.836Z,emma
69628cb573274e06ceda1b51,Note 90 - Positive,Aujourd'hui a été une journée exceptionnelle ! J'ai finalisé le projet sur lequel je travaillais depuis des semaines et les retours ont été extrêmement positifs. Mon manager m'a même félicité en personne.,Aujourd'hui a été une journée exceptionnelle ! J'ai finalisé le projet sur lequel je travaillais depuis des semaines et les retours ont été extrêmement positifs. Mon manager m'a même félicité en personne.,neutral,0.5,0,0,,2026-01-10T17:48:36.924Z,0,journee exceptionnelle,extremement positifs,ete extremement,meme felicite,aujourd hui,travaillais,finalise,semaines,,,,,,,,,,,,,,,,,2025-10-24T03:59:12.993Z,alice
69628cb573274e06ceda1b52,Note 91 - Negative,Problèmes de santé persistants qui affectent ma productivité. Les rendez-vous médicaux s'accumulent sans solution claire en vue.,Problèmes de santé persistants qui affectent ma productivité. Les rendez-vous médicaux s'accumulent sans solution claire en vue.,neutral,0.477,-0.0389,-0.7,,2026-01-10T17:48:36.930Z,0,sante persistants,solution claire,productivite,accumulent,problemes,affectent,medicaux,rendez,,,,,,,,,solution,,,,,,,,2024-04-14T12:05:44.999Z,emma
69628cb573274e06ceda1b53,Note 92 - Neutral,Nettoyage de printemps du bureau. Tous les documents sont maintenant classés et l'espace de travail est ordonné.,Nettoyage de printemps du bureau. Tous les documents sont maintenant classés et l'espace de travail est ordonné.,neutral,0.5,0,0,,2026-01-10T17:48:36.936Z,0,maintenant classes,nettoyage,printemps,documents,travail,ordonne,bureau,espace,,,,,,,,,,,,,,,,,2025-08-20T16:16:20.582Z,frank
69628cb573274e06ceda1b54,Note 93 - Negative,J'ai reçu une mauvaise nouvelle concernant un proche. Cela pèse lourdement sur mon moral et ma concentration est affectée.,J'ai reçu une mauvaise nouvelle concernant un proche. Cela pèse lourdement sur mon moral et ma concentration est affectée.,negative,0.4,-0.1579,-3,,2026-01-10T17:48:36.942Z,0,nouvelle concernant,mauvaise nouvelle,pese lourdement,concentration,affectee,proche,moral,recu,,,,,,,,,mauvaise,,,,,,,,2024-02-17T05:57:16.623Z,bob
69628cb573274e06ceda1b55,Note 94 - Positive,Notre équipe a gagné le tournoi de football d'entreprise. L'esprit d'équipe était incroyable et la célébration après la victoire était mémorable !,Notre équipe a gagné le tournoi de football d'entreprise. L'esprit d'équipe était incroyable et la célébration après la victoire était mémorable !,positive,0.633,0.2,4,,2026-01-10T17:48:36.946Z,0,celebration apres,etait incroyable,etait memorable,victoire etait,equipe etait,entreprise,football,tournoi,gagne,esprit,,,,,,,incroyable,,,,,,,,2024-10-14T19:52:16.171Z,diana
69628cb573274e06ceda1b56,Note 95 - Negative,"Le projet sur lequel je travaille a été annulé après des mois d'efforts. Tout ce travail pour rien, c'est extrêmement frustrant et démotivant.","Le projet sur lequel je travaille a été annulé après des mois d'efforts. Tout ce travail pour rien, c'est extrêmement frustrant et démotivant.",negative,0.4,-0.1364,-3,,2026-01-10T17:48:36.951Z,0,extremement frustrant,annule apres,ete annule,demotivant,travaille,efforts,travail,projet,,,,,,,,,annule,frustrant,,,,,,,2025-12-11T04:13:06.790Z,emma
69628cb573274e06ceda1b57,Note 96 - Neutral,Révision des emails et planification de la journée de demain. Routine administrative accomplie efficacement.,Révision des emails et planification de la journée de demain. Routine administrative accomplie efficacement.,positive,0.567,0.1429,2,,2026-01-10T17:48:36.956Z,0,administrative accomplie,routine administrative,accomplie efficacement,demain routine,planification,revision,journee,emails,efficacement,,,,,,,,,,,,,,,,2024-04-07T13:53:42.889Z,frank
69628cb573274e06ceda1b58,Note 97 - Negative,Journée très difficile au travail. Des délais impossibles à tenir et des attentes irréalistes de la direction. Je me sens épuisé et découragé.,Journée très difficile au travail. Des délais impossibles à tenir et des attentes irréalistes de la direction. Je me sens épuisé et découragé.,negative,0.4,-0.1364,-3,,2026-01-10T17:48:36.961Z,0,attentes irrealistes,delais impossibles,tres difficile,journee tres,sens epuise,direction,decourage,travail,,,,,,,,,difficile,sens,,,,,,,2025-06-17T02:35:07.656Z,frank
69628cb573274e06ceda1b59,Note 98 - Negative,"Le projet sur lequel je travaille a été annulé après des mois d'efforts. Tout ce travail pour rien, c'est extrêmement frustrant et démotivant.","Le projet sur lequel je travaille a été annulé après des mois d'efforts. Tout ce travail pour rien, c'est extrêmement frustrant et démotivant.",negative,0.4,-0.1364,-3,,2026-01-10T17:48:36.968Z,0,extremement frustrant,annule apres,ete annule,demotivant,travaille,efforts,travail,projet,,,,,,,,,annule,frustrant,,,,,,,2026-01-09T14:27:58.916Z,charlie
69628cb573274e06ceda1b5a,Note 99 - Neutral,Révision des emails et planification de la journée de demain. Routine administrative accomplie efficacement.,Révision des emails et planification de la journée de demain. Routine administrative accomplie efficacement.,positive,0.567,0.1429,2,,2026-01-10T17:48:36.973Z,0,administrative accomplie,routine administrative,accomplie efficacement,demain routine,planification,revision,journee,emails,efficacement,,,,,,,,,,,,,,,,2025-01-23T11:01:42.371Z,diana
69628cb573274e06ceda1b5b,Note 100 - Positive,Visite du nouveau musée d'art moderne. Les expositions étaient innovantes et stimulantes. J'en ressors inspiré et plein d'idées nouvelles.,Visite du nouveau musée d'art moderne. Les expositions étaient innovantes et stimulantes. J'en ressors inspiré et plein d'idées nouvelles.,neutral,0.5,0,0,,2026-01-10T17:48:36.978Z,0,expositions etaient,etaient innovantes,ressors inspire,idees nouvelles,nouveau musee,art moderne,stimulantes,visite,,,,,,,,,,,,,,,,,2025-04-29T15:36:53.214Z,frank
69628df9566720534d9aec25,[NOUVELLE] Positive Pure 1 - 💖 EXTRAORDINAIRE,"C'était absolument fantastique ! Une journée extraordinaire remplie de joie et de succès. Tout s'est parfaitement déroulé, bien au-delà de mes attentes les plus optimistes. Je suis aux anges !",C'était absolument fantastique ! Une journée extraordinaire remplie de joie et de succès. Je suis aux anges !,positive,1,0.8621,25,,2026-01-10T17:48:36.985Z,0,absolument fantastique,journee extraordinaire,extraordinaire remplie,parfaitement deroule,etait absolument,optimistes,attentes,succes,fantastique,extraordinaire,joie,parfaitement,plus,,,,,,,,,,,,2025-06-30T18:32:39.139Z,frank
69628df9566720534d9aec26,[NOUVELLE] Positive Pure 2 - 💖 EXTRAORDINAIRE,"Exceptionnel, remarquable, incroyable ! Cette expérience a dépassé toutes mes espérances. Un moment de pur bonheur et d'émerveillement total. Je me sens béni et reconnaissant.","Exceptionnel, remarquable, incroyable ! Cette expérience a dépassé toutes mes espérances. Je me sens béni et reconnaissant.",positive,0.733,0.3043,7,,2026-01-10T17:48:36.991Z,0,exceptionnel remarquable,remarquable incroyable,emerveillement total,pur bonheur,sens beni,reconnaissant,experience,esperances,exceptionnel,remarquable,bonheur,,,,,,incroyable,sens,,,,,,,2025-10-04T21:06:42.690Z,isabella
69628df9566720534d9aec27,[NOUVELLE] Positive Pure 3 - 💖 EXTRAORDINAIRE,"Succès total et triomphant ! La victoire est complète et éclatante. Chaque détail était parfait, chaque moment magique. Une réalisation dont je serai toujours fier.",Succès total et triomphant ! La victoire est complète et éclatante. Une réalisation dont je serai toujours fier.,positive,0.667,0.2083,5,,2026-01-10T17:48:36.998Z,0,moment magique,etait parfait,succes total,detail etait,realisation,triomphant,eclatante,victoire,parfait,,,,,,,,,,,,,,,,2025-07-07T16:59:48.453Z,diana
69628df9566720534d9aec28,[NOUVELLE] Positive Pure 4 - 💖 EXTRAORDINAIRE,"Merveilleux, sublime, divin ! Une perfection rare atteinte aujourd'hui. L'harmonie était totale, la beauté absolue. Un souvenir précieux gravé à jamais.","Merveilleux, sublime, divin ! Une perfection rare atteinte aujourd'hui. Un souvenir précieux gravé à jamais.",positive,1,0.75,15,,2026-01-10T17:48:37.003Z,0,merveilleux sublime,souvenir precieux,atteinte aujourd,perfection rare,harmonie etait,beaute absolue,precieux grave,sublime divin,merveilleux,sublime,divin,,,,,,,,,,,,,,2024-09-23T03:55:00.379Z,charlie
69628df9566720534d9aec29,[NOUVELLE] Positive Pure 5 - 💖 EXTRAORDINAIRE,"Brillant, éclatant, radieux ! Tout rayonne de positivité et de lumière. Les résultats sont spectaculaires, les retours enthousiastes. Un jour glorieux !","Brillant, éclatant, radieux ! Tout rayonne de positivité et de lumière. Un jour glorieux !",neutral,0.5,0,0,,2026-01-10T17:48:37.009Z,0,retours enthousiastes,brillant eclatant,eclatant radieux,jour glorieux,spectaculaires,positivite,resultats,rayonne,,,,,,,,,,,,,,,,,2024-11-08T22:36:53.600Z,alice
69628df9566720534d9aec2a,[NOUVELLE] Positive Pure 6 - 💖 EXTRAORDINAIRE,Extraordinaire réussite ! Tout a fonctionné à la perfection. Les félicitations pleuvent de toutes parts. Je me sens invincible et comblé.,Extraordinaire réussite ! Tout a fonctionné à la perfection. Je me sens invincible et comblé.,positive,0.667,0.2778,5,,2026-01-10T17:48:37.015Z,0,extraordinaire reussite,felicitations pleuvent,sens invincible,fonctionne,perfection,comble,parts,,extraordinaire,invincible,,,,,,,sens,,,,,,,,2024-07-10T19:30:45.382Z,jack
69628df9566720534d9aec2b,[NOUVELLE] Positive Pure 7 - 💖 EXTRAORDINAIRE,"Excellence absolue ! La qualité était impeccable, le service irréprochable. Une expérience qui redéfinit la notion de perfection. Tout simplement parfait !","Excellence absolue ! La qualité était impeccable, le service irréprochable. Tout simplement parfait !",positive,0.667,0.25,5,,2026-01-10T17:48:37.021Z,0,service irreprochable,excellence absolue,simplement parfait,etait impeccable,qualite etait,experience,perfection,redefinit,parfait,,,,,,,,,,,,,,,,2024-08-28T05:30:51.533Z,diana
69628df9566720534d9aec2c,[NOUVELLE] Positive Pure 8 - 💖 EXTRAORDINAIRE,"Splendide et magnifique ! Chaque instant était un délice, chaque rencontre une bénédiction. La journée s'est déroulée comme dans un rêve éveillé.","Splendide et magnifique ! Chaque instant était un délice, chaque rencontre une bénédiction. La journée s'est déroulée comme dans un rêve éveillé.",positive,0.667,0.2381,5,,2026-01-10T17:48:37.027Z,0,instant etait,reve eveille,benediction,magnifique,splendide,rencontre,deroulee,journee,splendide,comme,,,,,,,,,,,,,,,2025-05-02T05:55:53.060Z,isabella
69628df9566720534d9aec2d,[NOUVELLE] Positive Pure 9 - 💖 EXTRAORDINAIRE,Triomphe complet ! Les objectifs non seulement atteints mais dépassés avec brio. La reconnaissance est unanime et méritée. Victoire éclatante !,Triomphe complet ! Les objectifs non seulement atteints mais dépassés avec brio. Victoire éclatante !,neutral,0.467,-0.0526,-1,,2026-01-10T17:48:37.034Z,0,seulement atteints,victoire eclatante,triomphe complet,meritee victoire,objectifs non,non seulement,atteints mais,mais depasses,,,,,,,,,non,,,,,,,,2025-12-25T05:56:53.292Z,henry
69628df9566720534d9aec2e,[NOUVELLE] Positive Pure 10 - 💖 EXTRAORDINAIRE,"Féerique et enchanteur ! L'atmosphère était magique, les émotions intenses et pures. Un moment de grâce et de bonheur parfait.","Féerique et enchanteur ! L'atmosphère était magique, les émotions intenses et pures. Un moment de grâce et de bonheur parfait.",positive,0.767,0.4211,8,,2026-01-10T17:48:37.041Z,0,emotions intenses,atmosphere etait,bonheur parfait,etait magique,enchanteur,feerique,moment,pures,bonheur,parfait,,,,,,,,,,,,,,,2025-07-04T02:02:35.819Z,emma
69628df9566720534d9aec2f,[NOUVELLE] Positive Pure 11 - 💖 EXTRAORDINAIRE,Succès retentissant ! Les applaudissements ont duré plusieurs minutes. L'admiration dans les yeux de tous était palpable. Un accomplissement monumental.,Succès retentissant ! Les applaudissements ont duré plusieurs minutes. Un accomplissement monumental.,neutral,0.5,0,0,,2026-01-10T17:48:37.048Z,0,accomplissement monumental,succes retentissant,plusieurs minutes,dure plusieurs,etait palpable,applaudissements,admiration,yeux,applaudissements,,,,,,,,dure,,,,,,,,2025-03-28T14:02:07.595Z,bob
69628df9566720534d9aec30,[NOUVELLE] Positive Pure 12 - 💖 EXTRAORDINAIRE,"Paradis terrestre ! Tout était idéal, du début à la fin. La satisfaction est totale, le contentement absolu. Un jour parfait en tous points.","Paradis terrestre ! Tout était idéal, du début à la fin. Un jour parfait en tous points.",positive,0.833,0.4545,10,,2026-01-10T17:48:37.059Z,0,contentement absolu,paradis terrestre,jour parfait,etait ideal,satisfaction,totale,points,debut,paradis,fin,parfait,,,,,,,,,,,,,,2025-12-13T20:12:27.861Z,charlie
69628df9566720534d9aec31,[NOUVELLE] Positive Pure 13 - 💖 EXTRAORDINAIRE,Victoire écrasante ! La compétition a été brillamment dominée. La supériorité était évidente et incontestable. Champion incontesté !,Victoire écrasante ! La compétition a été brillamment dominée. Champion incontesté !,neutral,0.5,0,0,,2026-01-10T17:48:37.066Z,0,incontestable champion,brillamment dominee,champion inconteste,victoire ecrasante,superiorite etait,ete brillamment,etait evidente,competition,,,,,,,,,,,,,,,,,2025-07-26T19:51:35.735Z,alice
69628df9566720534d9aec32,[NOUVELLE] Positive Pure 14 - 💖 EXTRAORDINAIRE,Éblouissant et saisissant ! La beauté du moment m'a coupé le souffle. Une expérience qui marque une vie entière. Inoubliable et précieux.,Éblouissant et saisissant ! La beauté du moment m'a coupé le souffle. Inoubliable et précieux.,neutral,0.467,-0.05,-1,,2026-01-10T17:48:37.073Z,0,entiere inoubliable,vie entiere,eblouissant,saisissant,experience,precieux,souffle,beaute,,,,,,,,,coupe,,,,,,,,2025-06-28T23:54:23.357Z,charlie
69628df9566720534d9aec33,[NOUVELLE] Positive Pure 15 - 💖 EXTRAORDINAIRE,Réussite éclatante ! Chaque défi a été relevé avec maestria. Les obstacles sont devenus des tremplins vers le succès. Formidable !,Réussite éclatante ! Chaque défi a été relevé avec maestria. Formidable !,positive,0.567,0.1111,2,,2026-01-10T17:48:37.079Z,0,reussite eclatante,succes formidable,ete releve,obstacles,tremplins,maestria,devenus,defi,formidable,,,,,,,,obstacles,,,,,,,,2025-03-27T15:01:36.625Z,grace
69628df9566720534d9aec34,[NOUVELLE] Positive Pure 16 - 💖 EXTRAORDINAIRE,"Harmonie parfaite ! Tous les éléments se sont accordés avec une précision miraculeuse. L'équilibre était idéal, la symbiose totale.","Harmonie parfaite ! Tous les éléments se sont accordés avec une précision miraculeuse. L'équilibre était idéal, la symbiose totale.",positive,0.6,0.1667,3,,2026-01-10T17:48:37.087Z,0,precision miraculeuse,harmonie parfaite,equilibre etait,symbiose totale,etait ideal,elements,accordes,,parfaite,,,,,,,,,,,,,,,,2025-01-14T05:25:36.462Z,jack
69628df9566720534d9aec35,[NOUVELLE] Positive Pure 17 - 💖 EXTRAORDINAIRE,Glorieux et majestueux ! La grandeur du moment était impressionnante. Une réalisation qui restera dans les annales. Historique !,Glorieux et majestueux ! La grandeur du moment était impressionnante. Historique !,positive,0.6,0.1765,3,,2026-01-10T17:48:37.093Z,0,etait impressionnante,annales historique,moment etait,realisation,majestueux,glorieux,grandeur,restera,impressionnante,,,,,,,,,,,,,,,,2024-09-30T23:47:45.057Z,diana
69628df9566720534d9aec36,[NOUVELLE] Positive Pure 18 - 💖 EXTRAORDINAIRE,Radieux de bonheur ! Le sourire ne quitte pas mon visage depuis ce matin. Une joie profonde et durable m'habite complètement.,Radieux de bonheur ! Le sourire ne quitte pas mon visage depuis ce matin. Une joie profonde et durable m'habite complètement.,positive,0.8,0.45,9,,2026-01-10T17:48:37.100Z,0,habite completement,joie profonde,radieux,bonheur,sourire,durable,quitte,visage,bonheur,sourire,joie,,,,,,,,,,,,,,2024-09-28T06:20:46.073Z,grace
69628df9566720534d9aec37,[NOUVELLE] Positive Pure 19 - 💖 EXTRAORDINAIRE,"Suprême et ultime ! Le summum de la qualité et de l'excellence. Rien ne pourrait être amélioré, c'est l'apogée du succès.","Suprême et ultime ! Le summum de la qualité et de l'excellence. Rien ne pourrait être amélioré, c'est l'apogée du succès.",neutral,0.5,0,0,,2026-01-10T17:48:37.106Z,0,excellence rien,pourrait etre,etre ameliore,supreme,qualite,ultime,summum,apogee,,,,,,,,,,,,,,,,,2025-08-30T14:59:13.034Z,jack
69628df9566720534d9aec38,[NOUVELLE] Positive Pure 20 - 💖 EXTRAORDINAIRE,Miraculeux et providentiel ! Comme si le destin lui-même conspirait pour mon bonheur. Une chance incroyable et des résultats prodigieux.,Miraculeux et providentiel ! Comme si le destin lui-même conspirait pour mon bonheur. Une chance incroyable et des résultats prodigieux.,positive,0.7,0.3,6,,2026-01-10T17:48:37.114Z,0,resultats prodigieux,chance incroyable,meme conspirait,providentiel,miraculeux,bonheur,destin,,comme,bonheur,chance,,,,,,incroyable,,,,,,,,2024-11-08T15:30:22.616Z,emma
69628df9566720534d9aec39,[NOUVELLE] Negative Pure 1 - 💀 CATASTROPHIQUE,"Catastrophique, désastreux, épouvantable ! Une journée absolument exécrable qui restera comme un cauchemar vivant. Tout a été horrible de A à Z.","Catastrophique, désastreux, épouvantable ! Une journée absolument exécrable qui restera comme un cauchemar vivant. Tout a été horrible de A à Z.",negative,0.2,-0.5294,-9,,2026-01-10T17:48:37.120Z,0,catastrophique desastreux,desastreux epouvantable,absolument execrable,journee absolument,cauchemar vivant,ete horrible,restera,,comme,,,,,,,,catastrophique,horrible,,,,,,,2025-10-17T03:00:36.284Z,diana
69628df9566720534d9aec3a,[NOUVELLE] Negative Pure 2 - 💀 CATASTROPHIQUE,"Désolation totale et amertume profonde. Chaque moment était une souffrance, chaque instant une torture. Une expérience atroce et traumatisante.","Désolation totale et amertume profonde. Chaque moment était une souffrance, chaque instant une torture. Une expérience atroce et traumatisante.",negative,0.1,-0.6316,-12,,2026-01-10T17:48:37.125Z,0,desolation totale,amertume profonde,experience atroce,moment etait,traumatisante,souffrance,instant,torture,,,,,,,,,souffrance,torture,atroce,,,,,,2024-10-15T12:41:14.568Z,charlie
69628df9566720534d9aec3b,[NOUVELLE] Negative Pure 3 - 💀 CATASTROPHIQUE,"Fiasco complet et humiliation totale. L'échec est cuisant, la défaite amère. Une honte qui me poursuivra longtemps.","Fiasco complet et humiliation totale. L'échec est cuisant, la défaite amère. Une honte qui me poursuivra longtemps.",negative,0.233,-0.4706,-8,,2026-01-10T17:48:37.132Z,0,poursuivra longtemps,humiliation totale,fiasco complet,defaite amere,cuisant,echec,honte,,,,,,,,,,fiasco,humiliation,honte,,,,,,2025-08-06T03:42:26.225Z,bob
69628df9566720534d9aec3c,[NOUVELLE] Negative Pure 4 - 💀 CATASTROPHIQUE,"Horreur indicible et terreur absolue. La pire expérience imaginable, pire que toutes mes craintes réunies. Un enfer sur terre.","Horreur indicible et terreur absolue. La pire expérience imaginable, pire que toutes mes craintes réunies. Un enfer sur terre.",negative,0.2,-0.4737,-9,,2026-01-10T17:48:37.139Z,0,experience imaginable,horreur indicible,craintes reunies,terreur absolue,pire experience,imaginable pire,enfer,,,,,,,,,,terreur,pire,,,,,,,2025-07-30T07:30:51.074Z,grace
69628df9566720534d9aec3d,[NOUVELLE] Negative Pure 5 - 💀 CATASTROPHIQUE,"Déception monumentale et frustration immense. Les promesses étaient vaines, les espoirs trahis. Un gâchis total et définitif.","Déception monumentale et frustration immense. Les promesses étaient vaines, les espoirs trahis. Un gâchis total et définitif.",negative,0.433,-0.1176,-2,,2026-01-10T17:48:37.145Z,0,deception monumentale,frustration immense,promesses etaient,etaient vaines,espoirs trahis,gachis total,definitif,,,,,,,,,,frustration,,,,,,,,2025-11-02T13:36:52.616Z,henry
69628df9566720534d9aec3e,[NOUVELLE] Negative Pure 6 - 💀 CATASTROPHIQUE,"Calvaire interminable et supplice constant. Rien n'a fonctionné, tout s'est effondré. Une débâcle sans précédent.","Calvaire interminable et supplice constant. Rien n'a fonctionné, tout s'est effondré. Une débâcle sans précédent.",neutral,0.5,0,0,,2026-01-10T17:48:37.152Z,0,calvaire interminable,supplice constant,constant rien,fonctionne,precedent,effondre,debacle,,,,,,,,,,,,,,,,,,2025-10-14T15:47:36.946Z,bob
69628df9566720534d9aec3f,[NOUVELLE] Negative Pure 7 - 💀 CATASTROPHIQUE,"Abomination et scandale ! L'incompétence était flagrante, la malhonnêteté évidente. Une escroquerie éhontée.","Abomination et scandale ! L'incompétence était flagrante, la malhonnêteté évidente. Une escroquerie éhontée.",negative,0.3,-0.5,-6,,2026-01-10T17:48:37.158Z,0,malhonnetete evidente,escroquerie ehontee,incompetence etait,etait flagrante,abomination,scandale,,,,,,,,,,,scandale,escroquerie,,,,,,,2025-05-21T19:38:06.636Z,jack
69628df9566720534d9aec40,[NOUVELLE] Negative Pure 8 - 💀 CATASTROPHIQUE,"Désespoir noir et pessimisme total. Plus aucune lueur d'espoir, que des ténèbres et de la tristesse. Un vide abyssal.","Désespoir noir et pessimisme total. Plus aucune lueur d'espoir, que des ténèbres et de la tristesse. Un vide abyssal.",neutral,0.453,-0.0737,-1.4,,2026-01-10T17:48:37.164Z,0,pessimisme total,desespoir noir,vide abyssal,tristesse,tenebres,lueur,,,plus,,,,,,,,pessimisme,espoir,vide,,,,,,2025-07-19T17:56:13.641Z,frank
69628df9566720534d9aec41,[NOUVELLE] Negative Pure 9 - 💀 CATASTROPHIQUE,"Naufrage et débâcle ! Tout a coulé, tout est perdu. Les dégâts sont irréparables, les conséquences désastreuses.","Naufrage et débâcle ! Tout a coulé, tout est perdu. Les dégâts sont irréparables, les conséquences désastreuses.",negative,0.433,-0.1333,-2,,2026-01-10T17:48:37.170Z,0,consequences desastreuses,irreparables,naufrage,debacle,degats,coule,perdu,,,,,,,,,,perdu,,,,,,,,2025-10-11T16:45:29.124Z,alice
69628df9566720534d9aec42,[NOUVELLE] Negative Pure 10 - 💀 CATASTROPHIQUE,"Cauchemar éveillé et terreur permanente. La peur m'habite, l'angoisse me ronge. Une situation intenable et insoutenable.","Cauchemar éveillé et terreur permanente. La peur m'habite, l'angoisse me ronge. Une situation intenable et insoutenable.",negative,0.233,-0.5,-8,,2026-01-10T17:48:37.177Z,0,situation intenable,terreur permanente,cauchemar eveille,insoutenable,angoisse,habite,ronge,peur,,,,,,,,,terreur,peur,angoisse,,,,,,2025-10-18T10:29:31.690Z,emma
69628df9566720534d9aec43,[NOUVELLE] Negative Pure 11 - 💀 CATASTROPHIQUE,"Trahison ultime et tromperie éhontée. La confiance bafouée, la loyauté piétinée. Une blessure qui ne guérira jamais.","Trahison ultime et tromperie éhontée. La confiance bafouée, la loyauté piétinée. Une blessure qui ne guérira jamais.",negative,0.367,-0.2353,-4,,2026-01-10T17:48:37.182Z,0,tromperie ehontee,confiance bafouee,loyaute pietinee,trahison ultime,blessure,guerira,,,confiance,,,,,,,,trahison,tromperie,,,,,,,2024-10-27T05:56:17.010Z,bob
